"periode_data","tanggal","pm10","so2","co","o3","no2","max","critical","categori","lokasi_spku"
"201111","2011-11-10","80","30","31","82","18","82","O3","SEDANG","DKI3"
"201111","2011-11-11","73","20","37","79","18","79","O3","SEDANG","DKI2"
"201111","2011-11-12","60","19","20","96","11","96","O3","SEDANG","DKI2"
"201111","2011-11-13","70","17","33","94","17","94","O3","SEDANG","DKI2"
"201111","2011-11-14","82","22","26","123","21","123","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-15","81","22","35","147","19","147","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-16","86","31","39","185","36","185","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-17","96","33","33","179","28","179","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-18","76","19","31","129","20","129","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-19","64","18","28","122","18","122","O3","TIDAK SEHAT","DKI3"
"201111","2011-11-20","67","20","25","152","14","152","O3","TIDAK SEHAT","DKI3"
"201111","2011-11-21","65","25","35","121","21","121","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-22","69","32","28","106","21","106","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-23","91","26","38","179","21","179","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-24","67","33","34","158","22","158","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-25","58","18","26","115","16","115","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-26","79","19","33","126","15","126","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-27","74","12","23","133","13","133","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-28","134","27","35","159","26","159","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-29","91","23","32","104","19","104","O3","TIDAK SEHAT","DKI2"
"201111","2011-11-30","75","20","28","164","20","164","O3","TIDAK SEHAT","DKI2"
